Clase,NombreImagen,MomentosHu,MomentosZernike
star,1400.png,"[ 2.10396702e-01  2.65906421e-04  3.42478214e-05  1.33689138e-06
 -8.20886116e-12 -1.64728177e-08  3.80082248e-12]","[0.31830989 0.03864669 0.34361663 0.30546357 0.02018767 0.04489153
 0.341042   0.32369106 0.30059892 0.02704736 0.0262482  0.04868379
 0.33384275 0.33358644 0.31272535 0.29815415 0.00787139 0.04042919
 0.0267129  0.05187981 0.33253877 0.33371455 0.32378741 0.30624254
 0.29660272]"
star,2161.png,"[ 2.08322233e-01  3.09984211e-04  3.42437359e-06  2.28814642e-06
 -1.45533833e-12  3.29109762e-08  6.23742555e-12]","[0.31830989 0.0318082  0.34920741 0.30267097 0.03872414 0.02953801
 0.34474679 0.32588301 0.29656838 0.0156794  0.04692647 0.02612822
 0.34265343 0.33240488 0.31452867 0.29316547 0.03364371 0.02163966
 0.05077899 0.02273775 0.33530812 0.33965013 0.32033561 0.30830552
 0.29075357]"
star,965.png,"[ 2.41436235e+01  1.60894910e+01  2.11837437e+03  3.95387182e+02
 -3.26682702e+05 -1.58106596e+03  1.55620855e+05]","[0.31830989 0.04075481 0.33770857 0.30842076 0.04238675 0.0402457
 0.32954    0.32644698 0.30360962 0.02205903 0.05182996 0.03799043
 0.32681245 0.32873292 0.31859856 0.30069317 0.02908543 0.03382696
 0.05479262 0.03569239 0.32164842 0.33148357 0.32223361 0.31362317
 0.29854534]"
star,2162.png,"[ 2.08448244e-01  4.61685841e-04  1.40074328e-05  1.65558745e-06
 -5.34507169e-12  3.54678007e-08  5.91563619e-12]","[0.31830989 0.03635003 0.35090972 0.30181952 0.01666572 0.04294321
 0.3538982  0.32119919 0.29667469 0.03730102 0.01631113 0.04828533
 0.34470929 0.33718525 0.30740673 0.29447398 0.00551581 0.04999624
 0.01243183 0.05342558 0.34810537 0.33520442 0.32462392 0.29948473
 0.293322  ]"
star,1959.png,"[2.07237330e-01 3.31317162e-05 2.92384875e-05 5.31073892e-07
 3.58945252e-13 1.50645494e-09 2.06170080e-12]","[0.31830989 0.02868187 0.31272436 0.32091395 0.01094647 0.03460693
 0.29627599 0.32782065 0.31887276 0.02469674 0.01304869 0.03893406
 0.29531872 0.31842593 0.32853255 0.3168262  0.01151233 0.04002806
 0.01010054 0.043084   0.30429181 0.30508583 0.32865848 0.32568665
 0.31516096]"
star,493.png,"[ 2.06805848e-01  1.36373418e-04  9.09155404e-06  7.40605475e-07
  1.56045550e-12 -1.75313299e-09 -1.12167065e-12]","[0.31830989 0.02677364 0.30975464 0.32239872 0.00778368 0.03311839
 0.29480657 0.32632714 0.32110064 0.01470117 0.01389672 0.03696911
 0.29794613 0.31386955 0.32930714 0.31929329 0.00568332 0.02632872
 0.01498953 0.04010714 0.30306978 0.30525099 0.32403374 0.32831196
 0.31760413]"
star,623.png,"[ 2.08373948e-01  1.06698410e-05  2.27323960e-05  2.58262761e-07
  5.40929254e-13 -8.23125974e-10  3.14618229e-13]","[0.31830989 0.01094097 0.30572915 0.32441237 0.00996973 0.01128388
 0.29132215 0.32529976 0.32387477 0.00850257 0.01967303 0.00964219
 0.29823675 0.30928044 0.33077155 0.32228535 0.01515311 0.00777195
 0.02651215 0.00731382 0.29711079 0.30678348 0.31898816 0.33191677
 0.320519  ]"
star,2886.png,"[ 2.11983998e-01  2.38152821e-04  1.76087983e-05  2.97161224e-06
 -1.27960407e-11 -4.44252379e-08  1.72722204e-11]","[0.31830989 0.01069715 0.30398021 0.32528568 0.01977912 0.02084364
 0.29907482 0.31867251 0.32662002 0.00517763 0.01693217 0.02835568
 0.29812502 0.31285809 0.32269195 0.32682739 0.02111083 0.00915713
 0.01556172 0.03455185 0.30470168 0.3033469  0.32107315 0.32326015
 0.32669805]"
star,3009.png,"[ 4.25630119e+01  7.86210241e+00  2.47710725e+03  4.65855533e+03
 -1.29279476e+07 -6.59769349e+02  9.12716954e+06]","[0.31830989 0.0272667  0.2725523  0.340996   0.01084018 0.03305623
 0.27263956 0.31011798 0.34837368 0.01639152 0.01688574 0.03644451
 0.27443082 0.29691544 0.32557095 0.35168621 0.01030703 0.02386573
 0.01929136 0.03901191 0.27162653 0.29318401 0.3103195  0.33404206
 0.35325885]"
star,453.png,"[ 2.07561450e-01  3.35216619e-05  6.21446438e-07  6.64883142e-07
  1.25672290e-13 -3.47431597e-09  4.08490984e-13]","[0.31830989 0.00746684 0.30511487 0.32471935 0.00173808 0.00942119
 0.29086999 0.32508929 0.32431046 0.00541075 0.00810772 0.00970864
 0.29678279 0.30974917 0.33046991 0.32284283 0.00612926 0.0052173
 0.01283382 0.0092894  0.29561538 0.30684748 0.31932745 0.3315896
 0.32118544]"
star,2659.png,"[ 3.83430076e+01  8.15771490e+01  1.24441438e+03  1.04908365e+03
  4.43042116e+05 -8.42053129e+03 -1.11378210e+06]","[0.31830989 0.00650541 0.33875681 0.30789548 0.01141693 0.01235964
 0.34297719 0.31835754 0.30497419 0.01206221 0.00372525 0.01527054
 0.34128208 0.32630927 0.31089928 0.3035634  0.00724372 0.01141425
 0.00548881 0.01682422 0.33352135 0.33496604 0.31460086 0.30785877
 0.30248497]"
star,929.png,"[ 2.12253445e-01  4.08476464e-04  1.27198234e-05  1.44513089e-06
  6.09292356e-12  2.38458819e-08 -1.12468388e-12]","[0.31830989 0.01480346 0.29975056 0.3274012  0.00728067 0.01732557
 0.28982757 0.32131701 0.32860239 0.00084358 0.01488714 0.01782935
 0.2963056  0.30637674 0.3287976  0.32812177 0.01086552 0.00174001
 0.02016271 0.01751514 0.2925146  0.30624094 0.31530711 0.33186349
 0.32707937]"
star,1472.png,"[2.09871649e-01 1.53357228e-05 1.51885832e-05 5.33771507e-07
 1.22581008e-12 4.43031409e-10 8.98464116e-13]","[0.31830989 0.02398691 0.30113682 0.32670773 0.00198633 0.03139377
 0.29272584 0.32053787 0.32793067 0.016474   0.00583349 0.03655345
 0.29635699 0.30883113 0.32675548 0.327679   0.00868186 0.0256597
 0.00637143 0.04092607 0.29717463 0.30445432 0.31794908 0.32878029
 0.32696697]"
star,2707.png,"[ 2.11562821e-01  5.53917356e-05  1.43948516e-05  6.54348191e-07
  1.32693280e-13 -4.03842998e-11 -2.00385761e-12]","[0.31830989 0.03082574 0.34631964 0.30411615 0.04601179 0.02579396
 0.34235647 0.32507447 0.29857827 0.0166805  0.05312571 0.02042339
 0.34015993 0.33120571 0.31466874 0.29548849 0.04133227 0.02135603
 0.05642716 0.0155218  0.33506279 0.33636586 0.32075881 0.3087686
 0.2933109 ]"
star,1453.png,"[ 2.10483876e-01  8.00165724e-06  4.52426946e-05  6.68369621e-08
 -1.08037746e-13  1.21946886e-10  4.28494945e-14]","[0.31830989 0.03825958 0.33158696 0.3114831  0.02408294 0.04299136
 0.3267237  0.32322993 0.30824198 0.04367798 0.02143038 0.04731051
 0.31839593 0.32984436 0.31585584 0.30655267 0.0049333  0.06037126
 0.01443919 0.05202647 0.3268666  0.31952481 0.32823086 0.30997566
 0.30558786]"
star,313.png,"[ 3.39617867e+01  7.79778646e+01  4.43998898e+02  4.16287680e+03
 -3.91526196e+06  2.86295169e+04  4.08670268e+06]","[0.31830989 0.0255338  0.30983219 0.3223598  0.01696699 0.02857923
 0.32009044 0.30954039 0.32524566 0.01654308 0.02206582 0.03004554
 0.31840221 0.31331845 0.31190641 0.32701829 0.00952223 0.02662349
 0.02265971 0.03128921 0.31361307 0.31741354 0.3099242  0.31460738
 0.32798696]"
star,1117.png,"[ 3.20852449e+01  4.40696445e+01  9.92443769e+02  1.80481313e+03
 -1.32972602e+06  1.03649013e+04  2.01651063e+06]","[0.31830989 0.03738167 0.33712297 0.3087177  0.0046576  0.04873938
 0.33956406 0.31928487 0.30578157 0.01619158 0.03016405 0.05252203
 0.34617129 0.31971825 0.31482075 0.30386805 0.00968817 0.00864247
 0.04683535 0.0533632  0.33772365 0.33155317 0.31095928 0.31329966
 0.3021689 ]"
star,819.png,"[ 2.12136088e-01  4.50161762e-04  1.73804966e-06  1.37512454e-06
 -7.58251946e-13 -2.37496028e-09 -1.98608459e-12]","[0.31830989 0.01867188 0.30283797 0.32585743 0.00777461 0.02230796
 0.28984244 0.32387779 0.32603384 0.00981448 0.01223226 0.02432349
 0.29724759 0.30747591 0.33050439 0.32484388 0.0024189  0.01559852
 0.01383492 0.02581691 0.29582309 0.30540806 0.31762889 0.33247746
 0.32332024]"
star,1674.png,"[ 2.08169469e-01  1.11495962e-04  4.20161372e-05  2.99126143e-06
 -1.79329301e-11 -2.93359556e-08  2.83365704e-11]","[0.31830989 0.02576184 0.30786068 0.32334587 0.02792462 0.02506813
 0.2949156  0.32467632 0.32269764 0.00177059 0.0401364  0.02212553
 0.30317268 0.30890984 0.32988826 0.32106044 0.02224615 0.00968085
 0.04631095 0.01881948 0.30115373 0.30833092 0.31743587 0.33115742
 0.31923849]"
star,2925.png,"[ 2.13257228e-01  3.49904164e-04  1.05404267e-05  2.15714945e-06
 -6.36145741e-12 -3.51005474e-08 -8.08301191e-12]","[0.31830989 0.02316232 0.30905008 0.3227513  0.03627236 0.01886819
 0.29460375 0.32587509 0.32165552 0.00648106 0.0509249  0.01273005
 0.29905864 0.31250814 0.32949765 0.31991187 0.03256408 0.00325798
 0.05894091 0.00720595 0.30244007 0.30584988 0.32236048 0.3291076
 0.31820619]"
star,2862.png,"[ 2.12245879e-01  1.39138124e-04  6.76339830e-07  2.24735390e-06
 -2.07251769e-12 -2.20624870e-08 -1.83887335e-12]","[0.31830989 0.0411319  0.33720731 0.30867107 0.03452745 0.04337591
 0.3295579  0.3260179  0.30402827 0.02419872 0.04313    0.04347947
 0.32612473 0.32896818 0.3181416  0.30125478 0.01575055 0.03969098
 0.04443853 0.04341495 0.32341808 0.32954339 0.32326023 0.31292966
 0.29925916]"
star,1817.png,"[ 2.06672925e-01  4.91303551e-05  2.54499671e-06  1.83648999e-06
 -3.96316809e-12  1.16788425e-09  2.38345408e-13]","[0.31830989 0.02278871 0.31998808 0.31728195 0.0308677  0.02012626
 0.30136851 0.33047339 0.31367303 0.00452746 0.040075   0.01621703
 0.30250876 0.32022888 0.32932336 0.31063527 0.02395514 0.01184144
 0.04420695 0.01239898 0.30569147 0.31273748 0.32710071 0.32586387
 0.30818545]"
star,2096.png,"[ 2.06068743e-01  2.49994117e-04  2.40808717e-05  1.55117177e-07
  2.62945656e-13 -1.68509376e-09  1.44004403e-13]","[0.31830989 0.03034611 0.34636978 0.30409055 0.02906443 0.03079312
 0.34429667 0.32382157 0.29885839 0.02790653 0.03032506 0.03091696
 0.34167944 0.33122323 0.3133379  0.29603463 0.01639668 0.03621185
 0.02853637 0.03129903 0.33624104 0.33699516 0.31989086 0.30765257
 0.29406047]"
star,3540.png,"[ 2.10291966e-01  8.38518131e-05  2.54001592e-06  5.27184165e-06
  8.08677681e-12 -2.91715368e-08 -1.75145294e-11]","[0.31830989 0.01728539 0.2984679  0.3280426  0.00431768 0.02160983
 0.29076891 0.31962106 0.32982798 0.01755261 0.00425287 0.02508705
 0.29640444 0.30610376 0.32735189 0.32979189 0.00824891 0.02585199
 0.0021255  0.02842004 0.2955511  0.30370308 0.31566408 0.33047719
 0.32913011]"
star,2591.png,"[ 2.09776175e-01  3.45226407e-05  1.51761390e-05  4.01295643e-06
 -2.82120027e-11  2.58490573e-09 -1.35950202e-11]","[0.31830989 0.03970459 0.34528884 0.30462907 0.02196748 0.04565478
 0.34503522 0.3224257  0.29987542 0.03347789 0.0252058  0.04976617
 0.33663335 0.33480259 0.31062502 0.29766455 0.0053652  0.04831885
 0.02309916 0.05359103 0.33625046 0.3345563  0.32377435 0.30385053
 0.29635621]"
star,3222.png,"[ 1.35740063e+01  3.29833832e+02  2.27637166e+04  1.21661287e+03
 -5.51570485e+06  1.17788861e+03 -3.25101848e+06]","[0.31830989 0.05282392 0.33609982 0.30923319 0.04970902 0.0538792
 0.35523418 0.30798433 0.30926483 0.01822233 0.0670123  0.05130105
 0.34562275 0.32866023 0.2995769  0.31049374 0.02648083 0.03926967
 0.07274321 0.04832801 0.33533665 0.3397911  0.30986867 0.29806776
 0.31155286]"
star,8.png,"[ 2.10391526e-01  1.05973252e-04  2.82752580e-05  4.29352361e-07
 -1.09151686e-12  1.43422909e-09 -1.02300020e-12]","[0.31830989 0.03028885 0.33132595 0.31161381 0.02553794 0.03189773
 0.3206736  0.32704562 0.30745226 0.03593503 0.02279181 0.03376048
 0.31586106 0.32806664 0.32061564 0.30484059 0.00818196 0.04569533
 0.01780065 0.03610039 0.31584542 0.32436724 0.32594414 0.31555447
 0.3029694 ]"
star,1413.png,"[ 2.90761792e+01  3.08973584e+01  1.79150607e+03  2.87482914e+03
 -5.58836697e+06 -6.67281079e+03 -3.36679777e+06]","[0.31830989 0.02753515 0.33637265 0.30909335 0.00351586 0.03603905
 0.34051006 0.31802897 0.30656652 0.01950633 0.02572662 0.03817082
 0.34615796 0.31984097 0.31358658 0.30499163 0.01364403 0.01557258
 0.04176041 0.03769414 0.33754463 0.33177597 0.31044998 0.31229505
 0.30356115]"
star,778.png,"[ 2.66794255e+01  1.92592561e+01  1.12332017e+03  1.57567095e+03
 -1.96663821e+06 -2.87999360e+03  7.25768415e+05]","[0.31830989 0.03528485 0.34762865 0.30346137 0.01813168 0.04101473
 0.35099103 0.32040798 0.29892597 0.04197638 0.01487923 0.04624808
 0.34329513 0.33464691 0.30816994 0.29697438 0.00487507 0.05448744
 0.00899181 0.05159758 0.34933899 0.33081506 0.32443292 0.30084292
 0.29596633]"
star,506.png,"[ 2.07293221e-01  1.16396654e-04  1.95207930e-05  4.34870689e-07
  7.73217518e-13  2.03794599e-09 -1.00375033e-12]","[0.31830989 0.02999824 0.31604707 0.31925265 0.01575173 0.03475766
 0.30017261 0.32798921 0.31675613 0.02426462 0.01868826 0.03798406
 0.29988738 0.31920318 0.32781811 0.31447976 0.00663268 0.03962628
 0.01616203 0.04111829 0.3071556  0.30808427 0.32768428 0.32474895
 0.31264402]"
star,2579.png,"[-1.28953834e+02  3.69966966e+04  2.14428291e+07  1.69216944e+07
  3.22305354e+14 -3.25350046e+09 -4.33587510e+12]","[0.31830989 0.00870579 0.35890608 0.29782276 0.00616943 0.01361527
 0.36327065 0.32161303 0.29158139 0.00244056 0.00166728 0.01651062
 0.35910881 0.336509   0.30671953 0.28865633 0.00933228 0.0038977
 0.00213979 0.01862445 0.35788391 0.34165454 0.32038751 0.29887592
 0.28686755]"
star,2062.png,"[ 2.06877719e-01  8.82723206e-05  5.85716128e-06  4.22261500e-07
  1.41169182e-13  3.88260051e-09 -6.48894604e-13]","[0.31830989 0.02834601 0.32265126 0.31595048 0.02889985 0.02818169
 0.30596723 0.32962535 0.31222226 0.01902963 0.0335857  0.02714012
 0.30548009 0.32223096 0.32716811 0.30930439 0.01387456 0.02991841
 0.03340795 0.02630313 0.3069253  0.31634518 0.32651546 0.32341613
 0.30699717]"
star,2683.png,"[ 2.10463269e-01  4.19205884e-05  5.97419457e-05  3.10147721e-06
  1.36778729e-11 -1.73836028e-08  3.99403755e-11]","[0.31830989 0.02285258 0.30683531 0.32385845 0.0337082  0.01927017
 0.29601693 0.32308791 0.32373491 0.00603394 0.04806429 0.01365284
 0.30296985 0.3091064  0.32832184 0.3225304  0.03336038 0.00223917
 0.05657643 0.00804804 0.30318868 0.30664578 0.31781838 0.32959255
 0.32108578]"
star,2227.png,"[ 2.06135576e-01  9.82388893e-05  2.24078488e-06  7.38816081e-07
 -8.25568025e-14 -5.48483609e-09 -9.47023208e-13]","[0.31830989 0.02621903 0.33203116 0.31126077 0.04174917 0.02109254
 0.31926789 0.32856847 0.30663022 0.01544925 0.04715392 0.01603745
 0.31729719 0.3265792  0.32268097 0.30353871 0.03488682 0.02073553
 0.04902054 0.01171903 0.3150416  0.32533752 0.3247514  0.3179232
 0.30121237]"
star,2487.png,"[ 2.09309444e-01  3.88495244e-05  1.83037872e-05  4.09341382e-06
 -2.00277522e-11  1.61446465e-08 -2.92290057e-11]","[0.31830989 0.0113799  0.29767221 0.32844054 0.01064165 0.01167043
 0.29073764 0.31897925 0.33048591 0.00456921 0.01856074 0.01037786
 0.29689263 0.30525585 0.32715713 0.33059182 0.01477176 0.00415788
 0.02412868 0.00857977 0.29165544 0.30666667 0.31319302 0.33111541
 0.32995009]"
star,212.png,"[ 2.10702893e-01  1.47175392e-04  9.05819458e-06  4.15825469e-07
 -1.13210880e-13  3.13078955e-09 -7.99045704e-13]","[0.31830989 0.02191926 0.30040862 0.32707195 0.00472044 0.02768135
 0.29026285 0.32157427 0.3281264  0.01242381 0.00955697 0.03132971
 0.29650884 0.30685973 0.3287589  0.32757281 0.00376484 0.02037187
 0.01092825 0.0342652  0.29563763 0.30432249 0.3167649  0.33130392
 0.32653156]"
star,259.png,"[ 2.09190366e-01  9.82163045e-06  1.48556650e-05  2.78288041e-06
  1.42500516e-11 -7.12806273e-09 -1.08213867e-11]","[0.31830989 0.01482902 0.31293819 0.32080741 0.01247608 0.01562975
 0.27843061 0.33989538 0.31572253 0.00574643 0.01704645 0.01537652
 0.32109127 0.28882342 0.35299954 0.30908038 0.00696423 0.01106294
 0.01869891 0.01494605 0.27317713 0.33364431 0.29318175 0.36132308
 0.3020106 ]"
star,3424.png,"[ 2.12127789e-01  1.77549924e-04  1.37828146e-05  6.69140570e-06
 -5.98497971e-11 -7.69210540e-08 -2.33972383e-11]","[0.31830989 0.00815485 0.30269365 0.32592972 0.01818498 0.00490987
 0.29131801 0.32277349 0.32640096 0.01587803 0.03017573 0.00168301
 0.29692994 0.3084892  0.32896584 0.32552964 0.02917033 0.01839593
 0.03954054 0.00637547 0.29825296 0.30391728 0.31880017 0.3305751
 0.32433075]"
star,615.png,"[ 2.08608555e-01  1.12636182e-04  8.25321542e-06  1.45896770e-07
  9.71157763e-14 -1.47938254e-09  1.27276121e-13]","[0.31830989 0.03536265 0.34598393 0.30428149 0.02255244 0.03968328
 0.34535688 0.32278904 0.2993513  0.02547855 0.02765979 0.0421257
 0.34068658 0.33235274 0.31186402 0.29684913 0.01021988 0.03660341
 0.0280189  0.04417631 0.33672769 0.33644856 0.320736   0.30593204
 0.29518302]"
star,692.png,"[ 2.07447119e-01  2.11084962e-04  7.44942290e-06  1.34205667e-06
 -4.22904159e-12  5.65720934e-09  3.49215137e-13]","[0.31830989 0.03427605 0.33921354 0.3076705  0.03506007 0.03403827
 0.33333231 0.32517611 0.30299517 0.02872829 0.03787419 0.03331241
 0.3303918  0.32914133 0.31684738 0.30027649 0.02345764 0.03683835
 0.03723781 0.03281361 0.32593664 0.33204928 0.32164409 0.31179742
 0.29831543]"
star,1738.png,"[ 2.10577897e-01  1.15182420e-04  2.42788549e-05  1.13110915e-06
 -5.86044722e-12  1.80794264e-09  8.88989784e-13]","[0.31830989 0.03671679 0.34707949 0.30373284 0.02390479 0.04103588
 0.34416013 0.32449741 0.29823677 0.0259964  0.02943211 0.04338842
 0.33909769 0.33348124 0.31301045 0.29535571 0.01166507 0.03717601
 0.03006317 0.04531862 0.33398724 0.33787462 0.32171877 0.30663611
 0.29341249]"
star,1321.png,"[ 2.11407621e-01  2.26008369e-05  3.46386061e-05  2.20430796e-06
  9.62290926e-12 -2.88557381e-09  1.66853961e-11]","[0.31830989 0.01069802 0.29832768 0.32811248 0.0105311  0.01776832
 0.29301299 0.31800743 0.33031853 0.00820116 0.00935946 0.02315392
 0.29561012 0.30792278 0.32495658 0.3307625  0.01431463 0.01241647
 0.00950803 0.02774651 0.29716964 0.30299035 0.31694096 0.32765522
 0.33057267]"
star,3250.png,"[ 3.42532510e+01  6.39607712e+01  2.89519976e+03  4.85780977e+03
 -2.20519447e+06 -3.54811569e+04  1.80840153e+07]","[0.31830989 0.02070389 0.31480675 0.31987275 0.02725735 0.01876399
 0.31982077 0.3138642  0.32105869 0.00843074 0.03496118 0.01591735
 0.32016797 0.3147353  0.31500811 0.32162268 0.01901867 0.0159783
 0.03763304 0.01349599 0.31411164 0.31992072 0.31151656 0.31657759
 0.32168067]"
star,3723.png,"[2.09720464e-01 1.82595929e-04 2.12301910e-07 3.98125179e-06
 3.39448906e-12 5.06852384e-08 1.36916282e-12]","[0.31830989 0.03032515 0.32166978 0.31644094 0.02296615 0.03278467
 0.30468025 0.32966563 0.31282412 0.02658921 0.02486478 0.03437882
 0.3031699  0.32264093 0.32721779 0.3099962  0.00321908 0.03982299
 0.02207804 0.03614818 0.30840758 0.31310141 0.32859615 0.32300373
 0.30782383]"
star,1009.png,"[-8.47094850e+01  4.52157305e+03  1.32651798e+06  2.66347557e+06
  4.98935454e+12 -1.78467319e+08  4.13346911e+11]","[0.31830989 0.02987824 0.30933694 0.32260715 0.01786144 0.03415589
 0.30855772 0.31681553 0.32373453 0.00916376 0.0309332  0.0349369
 0.31205393 0.31106979 0.32052118 0.32381918 0.02447751 0.01156927
 0.0397238  0.03437187 0.30589711 0.31533401 0.3122428  0.32283603
 0.32336155]"
star,1688.png,"[ 2.09449849e-01  4.42194952e-05  5.32319545e-05  2.42455792e-06
  1.18321937e-11 -1.52273490e-08  2.48736652e-11]","[0.31830989 0.02627786 0.31549388 0.31952946 0.03705588 0.02272148
 0.30194691 0.32634502 0.31751431 0.00610011 0.04718327 0.01794903
 0.30521596 0.31591905 0.32750134 0.31541946 0.02457497 0.01690538
 0.05074531 0.01356587 0.30583778 0.31208151 0.322038   0.32618097
 0.31352655]"
star,3489.png,"[ 2.70728613e+01  9.78744417e+01  2.37429735e+03  1.18616504e+03
  1.07110376e+06 -1.14904523e+04 -1.67786997e+06]","[0.31830989 0.0385714  0.3074588  0.32354768 0.00440992 0.05126525
 0.31869097 0.30850186 0.32698988 0.02017798 0.01146453 0.05943712
 0.31515522 0.31356494 0.31113923 0.32917894 0.01189986 0.03072609
 0.01579499 0.06577895 0.31898256 0.30998157 0.31358209 0.31311971
 0.33059942]"
star,3708.png,"[ 2.08960641e-01  1.83340284e-04  2.52022247e-06  4.54223546e-06
 -1.02988060e-11  6.05434879e-08  1.14068903e-11]","[0.31830989 0.03332788 0.32116794 0.31669184 0.01609172 0.03907554
 0.30636592 0.32812394 0.31352286 0.03523261 0.01522505 0.0438501
 0.30154674 0.32454805 0.32492597 0.31119223 0.01037601 0.05174159
 0.00977271 0.04874742 0.31456463 0.30797783 0.33221662 0.31966779
 0.30958392]"
star,801.png,"[ 2.11345725e-01  2.34356710e-04  5.74311520e-07  1.10109831e-06
  4.31439096e-13  1.22338906e-08 -7.61945493e-13]","[0.31830989 0.03278003 0.3470916  0.30372821 0.03781433 0.03114359
 0.34212744 0.32586625 0.29789166 0.01226219 0.04832955 0.02777699
 0.34049526 0.33126324 0.31533532 0.2945708  0.03267399 0.01928887
 0.05353665 0.02422982 0.33272623 0.33861784 0.31997397 0.30955205
 0.2921732 ]"
star,3622.png,"[ 2.09409070e-01  1.39487159e-04  3.19412126e-06  2.53442716e-06
 -6.64658837e-12  1.75425728e-08  2.79667057e-12]","[0.31830989 0.02845794 0.32040468 0.31707352 0.0269295  0.02898129
 0.30237855 0.33014661 0.31349413 0.0195833  0.03138803 0.02852609
 0.30301918 0.32067653 0.32872848 0.31052554 0.01165069 0.03065723
 0.03103018 0.02820514 0.30612043 0.3132634  0.32706052 0.32520091
 0.30814443]"
